32,JAWA BARAT,3216,KABUPATEN BEKASI,5726,KUINTAL,2015
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,20072,KUINTAL,2015
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,14079,KUINTAL,2015
32,JAWA BARAT,3271,KOTA BOGOR,9944,KUINTAL,2015
32,JAWA BARAT,3272,KOTA SUKABUMI,465,KUINTAL,2015
32,JAWA BARAT,3273,KOTA BANDUNG,1087,KUINTAL,2015
32,JAWA BARAT,3274,KOTA CIREBON,3241,KUINTAL,2015
32,JAWA BARAT,3275,KOTA BEKASI,18741,KUINTAL,2015
32,JAWA BARAT,3276,KOTA DEPOK,906,KUINTAL,2015
32,JAWA BARAT,3277,KOTA CIMAHI,177,KUINTAL,2015
32,JAWA BARAT,3278,KOTA TASIKMALAYA,3426,KUINTAL,2015
32,JAWA BARAT,3279,KOTA BANJAR,3090,KUINTAL,2015
32,JAWA BARAT,3201,KABUPATEN BOGOR,10798,KUINTAL,2016
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,62789,KUINTAL,2016
32,JAWA BARAT,3203,KABUPATEN CIANJUR,84780,KUINTAL,2016
32,JAWA BARAT,3204,KABUPATEN BANDUNG,19535,KUINTAL,2016
32,JAWA BARAT,3205,KABUPATEN GARUT,92443,KUINTAL,2016
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,12610,KUINTAL,2016
32,JAWA BARAT,3207,KABUPATEN CIAMIS,19356,KUINTAL,2016
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,129195,KUINTAL,2016
32,JAWA BARAT,3209,KABUPATEN CIREBON,310862,KUINTAL,2016
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,375293,KUINTAL,2016
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,234025,KUINTAL,2016
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,906435,KUINTAL,2016
32,JAWA BARAT,3213,KABUPATEN SUBANG,71905,KUINTAL,2016
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,20380,KUINTAL,2016
32,JAWA BARAT,3215,KABUPATEN KARAWANG,195269,KUINTAL,2016
32,JAWA BARAT,3216,KABUPATEN BEKASI,7171,KUINTAL,2016
