6100,KALIMANTAN BARAT,9810.0,RIBU RUPIAH,2023
6200,KALIMANTAN TENGAH,11878.0,RIBU RUPIAH,2023
6300,KALIMANTAN SELATAN,12953.0,RIBU RUPIAH,2023
6400,KALIMANTAN TIMUR,13202.0,RIBU RUPIAH,2023
6500,KALIMANTAN UTARA,9734.0,RIBU RUPIAH,2023
7100,SULAWESI UTARA,11497.0,RIBU RUPIAH,2023
7200,SULAWESI TENGAH,10149.0,RIBU RUPIAH,2023
7300,SULAWESI SELATAN,11841.0,RIBU RUPIAH,2023
7400,SULAWESI TENGGARA,10117.0,RIBU RUPIAH,2023
7500,GORONTALO,11069.0,RIBU RUPIAH,2023
7600,SULAWESI BARAT,9718.0,RIBU RUPIAH,2023
8100,MALUKU,9278.0,RIBU RUPIAH,2023
8200,MALUKU UTARA,8834.0,RIBU RUPIAH,2023
9100,PAPUA BARAT,8404.0,RIBU RUPIAH,2023
9400,PAPUA,7562.0,RIBU RUPIAH,2023
